2009-06-07	0.0188130080993
2009-06-08	0.0
2009-06-09	-0.00617283950617
2009-06-10	0.164835164835
2009-06-11	0.0716619981326
2009-06-12	0.0
2009-06-13	-0.155555555556
2009-06-14	0.1
2009-06-15	0.0
2009-06-16	0.0723749854972
2009-06-17	0.132953466287
2009-06-18	0.112781954887
2009-06-19	-0.0991046831956
2009-06-20	0.501552132848
2009-06-21	0.0812969924812
2009-06-22	0.0798319327731
2009-06-23	-0.0916030136071
2009-06-24	0.0765162941634
2009-06-25	0.0
2009-06-26	0.0769803921569
2009-06-27	0.0
2009-06-28	0.0266253869969
2009-06-29	-0.000947823463789
2009-06-30	0.167520661157
2009-07-01	0.0
2009-07-02	0.142857142857
2009-07-04	0.00173611111111
2009-07-05	0.0909090909091
2009-07-06	0.0454545454545
2009-07-07	0.117647058824
2009-07-08	-0.0913223140496
2009-07-10	-1.32539861363e-05
2009-07-11	0.0
2009-07-12	0.00530303030303
2009-07-13	-0.0770308123249
2009-07-14	0.0891252832247
2009-07-15	0.0
2009-07-17	0.120606201518
2009-07-18	3.885003885e-05
2009-07-19	0.0
2009-07-20	0.111111111111
2009-07-21	0.0235294117647
2009-07-22	0.0
2009-07-23	0.0101604278075
2009-07-24	0.0021645021645
2009-07-26	0.117647058824
2009-07-28	0.0833333333333
2009-07-29	0.05
2009-07-30	0.0625
2009-08-02	0.0504201680672
2009-08-03	0.0769230769231
2009-08-04	0.0
2009-08-05	0.00889767671775
