2008-11-10	1
2008-11-11	3
2008-11-12	1
2008-11-13	2
2008-11-14	1
2008-11-15	1
2008-11-16	2
2008-11-17	0
2008-11-18	0
2008-11-19	1
2008-11-20	0
2008-11-21	0
2008-11-22	5
2008-11-23	0
2008-11-24	1
2008-11-25	0
2008-11-26	0
2008-11-27	0
2008-11-28	2
2008-11-29	0
2008-11-30	0
2008-12-01	3
2008-12-02	2
2008-12-03	0
2008-12-04	1
2008-12-05	0
2008-12-06	0
2008-12-07	0
2008-12-08	0
2008-12-09	1
2008-12-10	0
2008-12-11	1
2008-12-12	3
2008-12-13	6
2008-12-14	10
2008-12-15	8
2008-12-16	0
2008-12-17	2
2008-12-18	1
2008-12-19	4
2008-12-20	1
2008-12-21	0
2008-12-22	1
2008-12-23	10
2008-12-24	4
2008-12-25	38
2008-12-26	12
2008-12-27	2
2008-12-28	1
2008-12-29	2
2008-12-30	1
2008-12-31	2
2009-01-01	0
2009-01-02	0
2009-01-03	0
2009-01-04	0
2009-01-05	5
2009-01-06	0
2009-01-07	3
2009-01-08	0
2009-01-09	0
2009-01-10	1
2009-01-11	0
2009-01-12	0
2009-01-13	1
2009-01-14	1
2009-01-15	0
2009-01-16	1
2009-01-17	0
2009-01-18	0
2009-01-19	1
2009-01-20	3
2009-01-21	0
2009-01-22	0
2009-01-23	2
2009-01-24	0
2009-01-25	1
2009-01-26	3
2009-01-27	0
2009-01-28	2
2009-01-29	1
2009-01-30	1
2009-01-31	1
2009-02-01	0
2009-02-02	3
2009-02-03	0
2009-02-04	2
2009-02-05	1
2009-02-06	2
2009-02-07	1
2009-02-08	2
2009-02-09	2
2009-02-10	3
2009-02-11	3
2009-02-12	2
2009-02-13	1
2009-02-14	2
2009-02-15	0
2009-02-16	7
2009-02-17	2
2009-02-18	2
2009-02-19	6
2009-02-20	4
2009-02-21	1
2009-02-22	1
2009-02-23	0
2009-02-24	3
2009-02-25	2
2009-02-26	1
2009-02-27	10
2009-02-28	3
2009-03-01	8
2009-03-02	2
2009-03-03	2
2009-03-04	2
2009-03-05	1
2009-03-06	2
2009-03-07	0
2009-03-08	0
2009-03-09	0
2009-03-10	2
2009-03-11	0
2009-03-12	0
2009-03-13	1
2009-03-14	0
2009-03-15	1
2009-03-16	1
2009-03-17	0
2009-03-18	1
2009-03-19	0
2009-03-20	1
2009-03-21	1
2009-03-22	0
2009-03-23	0
2009-03-24	0
2009-03-25	1
2009-03-26	0
2009-03-27	0
2009-03-28	1
2009-03-29	0
2009-03-30	0
2009-03-31	1
2009-04-01	0
2009-04-02	0
2009-04-03	0
2009-04-04	0
2009-04-05	0
2009-04-06	1
2009-04-07	0
2009-04-08	0
2009-04-09	1
2009-04-10	1
2009-04-11	0
2009-04-12	1
2009-04-13	1
2009-04-14	4
2009-04-15	1
2009-04-16	1
2009-04-17	2
2009-04-18	2
2009-04-19	7
2009-04-20	7
2009-04-21	41
2009-04-22	40
2009-04-23	10
2009-04-24	5
2009-04-25	4
2009-04-26	6
2009-04-27	2
2009-04-28	7
2009-04-29	25
2009-04-30	10
2009-05-01	17
2009-05-02	10
2009-05-03	16
2009-05-04	9
2009-05-05	18
2009-05-06	11
2009-05-07	13
2009-05-08	9
2009-05-09	4
2009-05-10	11
2009-05-11	8
2009-05-12	16
2009-05-13	5
2009-05-14	12
2009-05-15	16
2009-05-16	11
2009-05-17	20
2009-05-18	11
2009-05-19	17
2009-05-20	18
2009-05-21	13
2009-05-22	13
2009-05-23	14
2009-05-24	5
2009-05-25	12
2009-05-26	14
2009-05-27	10
2009-05-28	11
2009-05-29	15
2009-05-30	13
2009-05-31	14
2009-06-01	25
2009-06-02	42
2009-06-03	26
2009-06-04	14
2009-06-05	20
2009-06-06	12
2009-06-07	15
2009-06-08	12
2009-06-09	19
2009-06-10	24
2009-06-11	14
2009-06-12	17
2009-06-13	10
2009-06-14	17
2009-06-15	15
2009-06-16	16
2009-06-17	13
2009-06-18	23
2009-06-19	23
2009-06-20	10
2009-06-21	15
2009-06-22	42
2009-06-23	40
2009-06-24	13
2009-06-25	12
2009-06-26	19
2009-06-27	6
2009-06-28	6
2009-06-29	4
2009-06-30	11
